Head,Relation,Tail,Title,Article,Paragraph_Coreferenced,Sentence_Coreferenced,Article_Content
multilateral,subclass of,treaty,TITLE VII PROCUREMENT AND CONCESSIONS,Article 165  Interinstitutional procurement and joint procurement,"where a contract or framework contract is necessary for the implementation of a joint action between a union institution and one or more contracting authorities from member states, the procurement procedure may be carried out jointly by the union institution and the contracting authorities. joint procurement may be conducted with efta states and union candidate countries if that possibility has been specifically provided for in a bilateral or multilateral treaty. the procedural provisions applicable to union institutions shall apply to joint procurement. where the share pertaining to or managed by the contracting authority of a member state in the total estimated value of the contract is equal to or above 50 %, or in other duly justified cases, the union institution may decide that the procedural rules applicable to the contracting authority of a member state shall apply to joint procurement, provided that the procedural rules applicable to the contracting authority of a member state may be considered as equivalent to those of the union institution. the union institution and the contracting authority from a member state, an efta state or a union candidate country concerned by joint procurement shall agree in particular upon the detailed practical arrangements for the evaluation of the requests for participation or of the tenders, the award of the contract, the law applicable to the contract and the competent court for hearing disputes.",joint procurement may be conducted with efta states and union candidate countries if that possibility has been specifically provided for in a bilateral or multilateral treaty,"Where a contract or a framework contract is of interest to two or more Union institutions, executive agencies or Union bodies referred to in Articles 70 and 71, and whenever there is a possibility for realising efficiency gains, the contracting authorities concerned may carry out the procedure and the management of the subsequent contract or framework contract on an interinstitutional basis under the lead of one of the contracting authorities. The bodies and persons entrusted with the implementation of specific actions in the CFSP pursuant to Title V of the TEU as well as the Office of the Secretary of the Board of Governors of the European Schools may also participate in interinstitutional procedures. The terms of a framework contract shall only apply between those contracting authorities that are identified for that purpose in the procurement documents and those economic operators that are party to the framework contract. Where a contract or framework contract is necessary for the implementation of a joint action between a Union institution and one or more contracting authorities from Member States, the procurement procedure may be carried out jointly by the Union institution and the contracting authorities. Joint procurement may be conducted with EFTA States and Union candidate countries if that possibility has been specifically provided for in a bilateral or multilateral treaty. The procedural provisions applicable to Union institutions shall apply to the joint procurement. Where the share pertaining to or managed by the contracting authority of a Member State in the total estimated value of the contract is equal to or above 50 %, or in other duly justified cases, the Union institution may decide that the procedural rules applicable to the contracting authority of a Member State shall apply to the joint procurement, provided that those rules may be considered as equivalent to those of the Union institution. The Union institution and the contracting authority from a Member State, an EFTA State or a Union candidate country concerned by the joint procurement shall agree in particular upon the detailed practical arrangements for the evaluation of the requests for participation or of the tenders, the award of the contract, the law applicable to the contract and the competent court for hearing disputes."
multilateral treaty,subclass of,bilateral,TITLE VII PROCUREMENT AND CONCESSIONS,Article 165  Interinstitutional procurement and joint procurement,"where a contract or framework contract is necessary for the implementation of a joint action between a union institution and one or more contracting authorities from member states, the procurement procedure may be carried out jointly by the union institution and the contracting authorities. joint procurement may be conducted with efta states and union candidate countries if that possibility has been specifically provided for in a bilateral or multilateral treaty. the procedural provisions applicable to union institutions shall apply to joint procurement. where the share pertaining to or managed by the contracting authority of a member state in the total estimated value of the contract is equal to or above 50 %, or in other duly justified cases, the union institution may decide that the procedural rules applicable to the contracting authority of a member state shall apply to joint procurement, provided that the procedural rules applicable to the contracting authority of a member state may be considered as equivalent to those of the union institution. the union institution and the contracting authority from a member state, an efta state or a union candidate country concerned by joint procurement shall agree in particular upon the detailed practical arrangements for the evaluation of the requests for participation or of the tenders, the award of the contract, the law applicable to the contract and the competent court for hearing disputes.",joint procurement may be conducted with efta states and union candidate countries if that possibility has been specifically provided for in a bilateral or multilateral treaty,"Where a contract or a framework contract is of interest to two or more Union institutions, executive agencies or Union bodies referred to in Articles 70 and 71, and whenever there is a possibility for realising efficiency gains, the contracting authorities concerned may carry out the procedure and the management of the subsequent contract or framework contract on an interinstitutional basis under the lead of one of the contracting authorities. The bodies and persons entrusted with the implementation of specific actions in the CFSP pursuant to Title V of the TEU as well as the Office of the Secretary of the Board of Governors of the European Schools may also participate in interinstitutional procedures. The terms of a framework contract shall only apply between those contracting authorities that are identified for that purpose in the procurement documents and those economic operators that are party to the framework contract. Where a contract or framework contract is necessary for the implementation of a joint action between a Union institution and one or more contracting authorities from Member States, the procurement procedure may be carried out jointly by the Union institution and the contracting authorities. Joint procurement may be conducted with EFTA States and Union candidate countries if that possibility has been specifically provided for in a bilateral or multilateral treaty. The procedural provisions applicable to Union institutions shall apply to the joint procurement. Where the share pertaining to or managed by the contracting authority of a Member State in the total estimated value of the contract is equal to or above 50 %, or in other duly justified cases, the Union institution may decide that the procedural rules applicable to the contracting authority of a Member State shall apply to the joint procurement, provided that those rules may be considered as equivalent to those of the Union institution. The Union institution and the contracting authority from a Member State, an EFTA State or a Union candidate country concerned by the joint procurement shall agree in particular upon the detailed practical arrangements for the evaluation of the requests for participation or of the tenders, the award of the contract, the law applicable to the contract and the competent court for hearing disputes."
bilateral,subclass of,multilateral treaty,TITLE VII PROCUREMENT AND CONCESSIONS,Article 165  Interinstitutional procurement and joint procurement,"where a contract or framework contract is necessary for the implementation of a joint action between a union institution and one or more contracting authorities from member states, the procurement procedure may be carried out jointly by the union institution and the contracting authorities. joint procurement may be conducted with efta states and union candidate countries if that possibility has been specifically provided for in a bilateral or multilateral treaty. the procedural provisions applicable to union institutions shall apply to joint procurement. where the share pertaining to or managed by the contracting authority of a member state in the total estimated value of the contract is equal to or above 50 %, or in other duly justified cases, the union institution may decide that the procedural rules applicable to the contracting authority of a member state shall apply to joint procurement, provided that the procedural rules applicable to the contracting authority of a member state may be considered as equivalent to those of the union institution. the union institution and the contracting authority from a member state, an efta state or a union candidate country concerned by joint procurement shall agree in particular upon the detailed practical arrangements for the evaluation of the requests for participation or of the tenders, the award of the contract, the law applicable to the contract and the competent court for hearing disputes.",joint procurement may be conducted with efta states and union candidate countries if that possibility has been specifically provided for in a bilateral or multilateral treaty,"Where a contract or a framework contract is of interest to two or more Union institutions, executive agencies or Union bodies referred to in Articles 70 and 71, and whenever there is a possibility for realising efficiency gains, the contracting authorities concerned may carry out the procedure and the management of the subsequent contract or framework contract on an interinstitutional basis under the lead of one of the contracting authorities. The bodies and persons entrusted with the implementation of specific actions in the CFSP pursuant to Title V of the TEU as well as the Office of the Secretary of the Board of Governors of the European Schools may also participate in interinstitutional procedures. The terms of a framework contract shall only apply between those contracting authorities that are identified for that purpose in the procurement documents and those economic operators that are party to the framework contract. Where a contract or framework contract is necessary for the implementation of a joint action between a Union institution and one or more contracting authorities from Member States, the procurement procedure may be carried out jointly by the Union institution and the contracting authorities. Joint procurement may be conducted with EFTA States and Union candidate countries if that possibility has been specifically provided for in a bilateral or multilateral treaty. The procedural provisions applicable to Union institutions shall apply to the joint procurement. Where the share pertaining to or managed by the contracting authority of a Member State in the total estimated value of the contract is equal to or above 50 %, or in other duly justified cases, the Union institution may decide that the procedural rules applicable to the contracting authority of a Member State shall apply to the joint procurement, provided that those rules may be considered as equivalent to those of the Union institution. The Union institution and the contracting authority from a Member State, an EFTA State or a Union candidate country concerned by the joint procurement shall agree in particular upon the detailed practical arrangements for the evaluation of the requests for participation or of the tenders, the award of the contract, the law applicable to the contract and the competent court for hearing disputes."
union,has part,union institution,TITLE VII PROCUREMENT AND CONCESSIONS,Article 165  Interinstitutional procurement and joint procurement,"where a contract or framework contract is necessary for the implementation of a joint action between a union institution and one or more contracting authorities from member states, the procurement procedure may be carried out jointly by the union institution and the contracting authorities. joint procurement may be conducted with efta states and union candidate countries if that possibility has been specifically provided for in a bilateral or multilateral treaty. the procedural provisions applicable to union institutions shall apply to joint procurement. where the share pertaining to or managed by the contracting authority of a member state in the total estimated value of the contract is equal to or above 50 %, or in other duly justified cases, the union institution may decide that the procedural rules applicable to the contracting authority of a member state shall apply to joint procurement, provided that the procedural rules applicable to the contracting authority of a member state may be considered as equivalent to those of the union institution. the union institution and the contracting authority from a member state, an efta state or a union candidate country concerned by joint procurement shall agree in particular upon the detailed practical arrangements for the evaluation of the requests for participation or of the tenders, the award of the contract, the law applicable to the contract and the competent court for hearing disputes.",the procedural provisions applicable to union institutions shall apply to joint procurement,"Where a contract or a framework contract is of interest to two or more Union institutions, executive agencies or Union bodies referred to in Articles 70 and 71, and whenever there is a possibility for realising efficiency gains, the contracting authorities concerned may carry out the procedure and the management of the subsequent contract or framework contract on an interinstitutional basis under the lead of one of the contracting authorities. The bodies and persons entrusted with the implementation of specific actions in the CFSP pursuant to Title V of the TEU as well as the Office of the Secretary of the Board of Governors of the European Schools may also participate in interinstitutional procedures. The terms of a framework contract shall only apply between those contracting authorities that are identified for that purpose in the procurement documents and those economic operators that are party to the framework contract. Where a contract or framework contract is necessary for the implementation of a joint action between a Union institution and one or more contracting authorities from Member States, the procurement procedure may be carried out jointly by the Union institution and the contracting authorities. Joint procurement may be conducted with EFTA States and Union candidate countries if that possibility has been specifically provided for in a bilateral or multilateral treaty. The procedural provisions applicable to Union institutions shall apply to the joint procurement. Where the share pertaining to or managed by the contracting authority of a Member State in the total estimated value of the contract is equal to or above 50 %, or in other duly justified cases, the Union institution may decide that the procedural rules applicable to the contracting authority of a Member State shall apply to the joint procurement, provided that those rules may be considered as equivalent to those of the Union institution. The Union institution and the contracting authority from a Member State, an EFTA State or a Union candidate country concerned by the joint procurement shall agree in particular upon the detailed practical arrangements for the evaluation of the requests for participation or of the tenders, the award of the contract, the law applicable to the contract and the competent court for hearing disputes."
joint procurement,participant,union institution,TITLE VII PROCUREMENT AND CONCESSIONS,Article 165  Interinstitutional procurement and joint procurement,"where a contract or framework contract is necessary for the implementation of a joint action between a union institution and one or more contracting authorities from member states, the procurement procedure may be carried out jointly by the union institution and the contracting authorities. joint procurement may be conducted with efta states and union candidate countries if that possibility has been specifically provided for in a bilateral or multilateral treaty. the procedural provisions applicable to union institutions shall apply to joint procurement. where the share pertaining to or managed by the contracting authority of a member state in the total estimated value of the contract is equal to or above 50 %, or in other duly justified cases, the union institution may decide that the procedural rules applicable to the contracting authority of a member state shall apply to joint procurement, provided that the procedural rules applicable to the contracting authority of a member state may be considered as equivalent to those of the union institution. the union institution and the contracting authority from a member state, an efta state or a union candidate country concerned by joint procurement shall agree in particular upon the detailed practical arrangements for the evaluation of the requests for participation or of the tenders, the award of the contract, the law applicable to the contract and the competent court for hearing disputes.",the procedural provisions applicable to union institutions shall apply to joint procurement,"Where a contract or a framework contract is of interest to two or more Union institutions, executive agencies or Union bodies referred to in Articles 70 and 71, and whenever there is a possibility for realising efficiency gains, the contracting authorities concerned may carry out the procedure and the management of the subsequent contract or framework contract on an interinstitutional basis under the lead of one of the contracting authorities. The bodies and persons entrusted with the implementation of specific actions in the CFSP pursuant to Title V of the TEU as well as the Office of the Secretary of the Board of Governors of the European Schools may also participate in interinstitutional procedures. The terms of a framework contract shall only apply between those contracting authorities that are identified for that purpose in the procurement documents and those economic operators that are party to the framework contract. Where a contract or framework contract is necessary for the implementation of a joint action between a Union institution and one or more contracting authorities from Member States, the procurement procedure may be carried out jointly by the Union institution and the contracting authorities. Joint procurement may be conducted with EFTA States and Union candidate countries if that possibility has been specifically provided for in a bilateral or multilateral treaty. The procedural provisions applicable to Union institutions shall apply to the joint procurement. Where the share pertaining to or managed by the contracting authority of a Member State in the total estimated value of the contract is equal to or above 50 %, or in other duly justified cases, the Union institution may decide that the procedural rules applicable to the contracting authority of a Member State shall apply to the joint procurement, provided that those rules may be considered as equivalent to those of the Union institution. The Union institution and the contracting authority from a Member State, an EFTA State or a Union candidate country concerned by the joint procurement shall agree in particular upon the detailed practical arrangements for the evaluation of the requests for participation or of the tenders, the award of the contract, the law applicable to the contract and the competent court for hearing disputes."
joint procurement,subclass of,contract,TITLE VII PROCUREMENT AND CONCESSIONS,Article 165  Interinstitutional procurement and joint procurement,"where a contract or framework contract is necessary for the implementation of a joint action between a union institution and one or more contracting authorities from member states, the procurement procedure may be carried out jointly by the union institution and the contracting authorities. joint procurement may be conducted with efta states and union candidate countries if that possibility has been specifically provided for in a bilateral or multilateral treaty. the procedural provisions applicable to union institutions shall apply to joint procurement. where the share pertaining to or managed by the contracting authority of a member state in the total estimated value of the contract is equal to or above 50 %, or in other duly justified cases, the union institution may decide that the procedural rules applicable to the contracting authority of a member state shall apply to joint procurement, provided that the procedural rules applicable to the contracting authority of a member state may be considered as equivalent to those of the union institution. the union institution and the contracting authority from a member state, an efta state or a union candidate country concerned by joint procurement shall agree in particular upon the detailed practical arrangements for the evaluation of the requests for participation or of the tenders, the award of the contract, the law applicable to the contract and the competent court for hearing disputes.","where the share pertaining to or managed by the contracting authority of a member state in the total estimated value of the contract is equal to or above 50 %, or in other duly justified cases, the union institution may decide that the procedural rules applicable to the contracting authority of a member state shall apply to joint procurement, provided that the procedural rules applicable to the contracting authority of a member state may be considered as equivalent to those of the union institution","Where a contract or a framework contract is of interest to two or more Union institutions, executive agencies or Union bodies referred to in Articles 70 and 71, and whenever there is a possibility for realising efficiency gains, the contracting authorities concerned may carry out the procedure and the management of the subsequent contract or framework contract on an interinstitutional basis under the lead of one of the contracting authorities. The bodies and persons entrusted with the implementation of specific actions in the CFSP pursuant to Title V of the TEU as well as the Office of the Secretary of the Board of Governors of the European Schools may also participate in interinstitutional procedures. The terms of a framework contract shall only apply between those contracting authorities that are identified for that purpose in the procurement documents and those economic operators that are party to the framework contract. Where a contract or framework contract is necessary for the implementation of a joint action between a Union institution and one or more contracting authorities from Member States, the procurement procedure may be carried out jointly by the Union institution and the contracting authorities. Joint procurement may be conducted with EFTA States and Union candidate countries if that possibility has been specifically provided for in a bilateral or multilateral treaty. The procedural provisions applicable to Union institutions shall apply to the joint procurement. Where the share pertaining to or managed by the contracting authority of a Member State in the total estimated value of the contract is equal to or above 50 %, or in other duly justified cases, the Union institution may decide that the procedural rules applicable to the contracting authority of a Member State shall apply to the joint procurement, provided that those rules may be considered as equivalent to those of the Union institution. The Union institution and the contracting authority from a Member State, an EFTA State or a Union candidate country concerned by the joint procurement shall agree in particular upon the detailed practical arrangements for the evaluation of the requests for participation or of the tenders, the award of the contract, the law applicable to the contract and the competent court for hearing disputes."
joint procurement,subclass of,procurement,TITLE VII PROCUREMENT AND CONCESSIONS,Article 165  Interinstitutional procurement and joint procurement,"where a contract or framework contract is necessary for the implementation of a joint action between a union institution and one or more contracting authorities from member states, the procurement procedure may be carried out jointly by the union institution and the contracting authorities. joint procurement may be conducted with efta states and union candidate countries if that possibility has been specifically provided for in a bilateral or multilateral treaty. the procedural provisions applicable to union institutions shall apply to joint procurement. where the share pertaining to or managed by the contracting authority of a member state in the total estimated value of the contract is equal to or above 50 %, or in other duly justified cases, the union institution may decide that the procedural rules applicable to the contracting authority of a member state shall apply to joint procurement, provided that the procedural rules applicable to the contracting authority of a member state may be considered as equivalent to those of the union institution. the union institution and the contracting authority from a member state, an efta state or a union candidate country concerned by joint procurement shall agree in particular upon the detailed practical arrangements for the evaluation of the requests for participation or of the tenders, the award of the contract, the law applicable to the contract and the competent court for hearing disputes.","where the share pertaining to or managed by the contracting authority of a member state in the total estimated value of the contract is equal to or above 50 %, or in other duly justified cases, the union institution may decide that the procedural rules applicable to the contracting authority of a member state shall apply to joint procurement, provided that the procedural rules applicable to the contracting authority of a member state may be considered as equivalent to those of the union institution","Where a contract or a framework contract is of interest to two or more Union institutions, executive agencies or Union bodies referred to in Articles 70 and 71, and whenever there is a possibility for realising efficiency gains, the contracting authorities concerned may carry out the procedure and the management of the subsequent contract or framework contract on an interinstitutional basis under the lead of one of the contracting authorities. The bodies and persons entrusted with the implementation of specific actions in the CFSP pursuant to Title V of the TEU as well as the Office of the Secretary of the Board of Governors of the European Schools may also participate in interinstitutional procedures. The terms of a framework contract shall only apply between those contracting authorities that are identified for that purpose in the procurement documents and those economic operators that are party to the framework contract. Where a contract or framework contract is necessary for the implementation of a joint action between a Union institution and one or more contracting authorities from Member States, the procurement procedure may be carried out jointly by the Union institution and the contracting authorities. Joint procurement may be conducted with EFTA States and Union candidate countries if that possibility has been specifically provided for in a bilateral or multilateral treaty. The procedural provisions applicable to Union institutions shall apply to the joint procurement. Where the share pertaining to or managed by the contracting authority of a Member State in the total estimated value of the contract is equal to or above 50 %, or in other duly justified cases, the Union institution may decide that the procedural rules applicable to the contracting authority of a Member State shall apply to the joint procurement, provided that those rules may be considered as equivalent to those of the Union institution. The Union institution and the contracting authority from a Member State, an EFTA State or a Union candidate country concerned by the joint procurement shall agree in particular upon the detailed practical arrangements for the evaluation of the requests for participation or of the tenders, the award of the contract, the law applicable to the contract and the competent court for hearing disputes."
member state,member of,efta,TITLE VII PROCUREMENT AND CONCESSIONS,Article 165  Interinstitutional procurement and joint procurement,"where a contract or framework contract is necessary for the implementation of a joint action between a union institution and one or more contracting authorities from member states, the procurement procedure may be carried out jointly by the union institution and the contracting authorities. joint procurement may be conducted with efta states and union candidate countries if that possibility has been specifically provided for in a bilateral or multilateral treaty. the procedural provisions applicable to union institutions shall apply to joint procurement. where the share pertaining to or managed by the contracting authority of a member state in the total estimated value of the contract is equal to or above 50 %, or in other duly justified cases, the union institution may decide that the procedural rules applicable to the contracting authority of a member state shall apply to joint procurement, provided that the procedural rules applicable to the contracting authority of a member state may be considered as equivalent to those of the union institution. the union institution and the contracting authority from a member state, an efta state or a union candidate country concerned by joint procurement shall agree in particular upon the detailed practical arrangements for the evaluation of the requests for participation or of the tenders, the award of the contract, the law applicable to the contract and the competent court for hearing disputes.","the union institution and the contracting authority from a member state, an efta state or a union candidate country concerned by joint procurement shall agree in particular upon the detailed practical arrangements for the evaluation of the requests for participation or of the tenders, the award of the contract, the law applicable to the contract and the competent court for hearing disputes","Where a contract or a framework contract is of interest to two or more Union institutions, executive agencies or Union bodies referred to in Articles 70 and 71, and whenever there is a possibility for realising efficiency gains, the contracting authorities concerned may carry out the procedure and the management of the subsequent contract or framework contract on an interinstitutional basis under the lead of one of the contracting authorities. The bodies and persons entrusted with the implementation of specific actions in the CFSP pursuant to Title V of the TEU as well as the Office of the Secretary of the Board of Governors of the European Schools may also participate in interinstitutional procedures. The terms of a framework contract shall only apply between those contracting authorities that are identified for that purpose in the procurement documents and those economic operators that are party to the framework contract. Where a contract or framework contract is necessary for the implementation of a joint action between a Union institution and one or more contracting authorities from Member States, the procurement procedure may be carried out jointly by the Union institution and the contracting authorities. Joint procurement may be conducted with EFTA States and Union candidate countries if that possibility has been specifically provided for in a bilateral or multilateral treaty. The procedural provisions applicable to Union institutions shall apply to the joint procurement. Where the share pertaining to or managed by the contracting authority of a Member State in the total estimated value of the contract is equal to or above 50 %, or in other duly justified cases, the Union institution may decide that the procedural rules applicable to the contracting authority of a Member State shall apply to the joint procurement, provided that those rules may be considered as equivalent to those of the Union institution. The Union institution and the contracting authority from a Member State, an EFTA State or a Union candidate country concerned by the joint procurement shall agree in particular upon the detailed practical arrangements for the evaluation of the requests for participation or of the tenders, the award of the contract, the law applicable to the contract and the competent court for hearing disputes."
union candidate country,subclass of,efta state,TITLE VII PROCUREMENT AND CONCESSIONS,Article 165  Interinstitutional procurement and joint procurement,"where a contract or framework contract is necessary for the implementation of a joint action between a union institution and one or more contracting authorities from member states, the procurement procedure may be carried out jointly by the union institution and the contracting authorities. joint procurement may be conducted with efta states and union candidate countries if that possibility has been specifically provided for in a bilateral or multilateral treaty. the procedural provisions applicable to union institutions shall apply to joint procurement. where the share pertaining to or managed by the contracting authority of a member state in the total estimated value of the contract is equal to or above 50 %, or in other duly justified cases, the union institution may decide that the procedural rules applicable to the contracting authority of a member state shall apply to joint procurement, provided that the procedural rules applicable to the contracting authority of a member state may be considered as equivalent to those of the union institution. the union institution and the contracting authority from a member state, an efta state or a union candidate country concerned by joint procurement shall agree in particular upon the detailed practical arrangements for the evaluation of the requests for participation or of the tenders, the award of the contract, the law applicable to the contract and the competent court for hearing disputes.","the union institution and the contracting authority from a member state, an efta state or a union candidate country concerned by joint procurement shall agree in particular upon the detailed practical arrangements for the evaluation of the requests for participation or of the tenders, the award of the contract, the law applicable to the contract and the competent court for hearing disputes","Where a contract or a framework contract is of interest to two or more Union institutions, executive agencies or Union bodies referred to in Articles 70 and 71, and whenever there is a possibility for realising efficiency gains, the contracting authorities concerned may carry out the procedure and the management of the subsequent contract or framework contract on an interinstitutional basis under the lead of one of the contracting authorities. The bodies and persons entrusted with the implementation of specific actions in the CFSP pursuant to Title V of the TEU as well as the Office of the Secretary of the Board of Governors of the European Schools may also participate in interinstitutional procedures. The terms of a framework contract shall only apply between those contracting authorities that are identified for that purpose in the procurement documents and those economic operators that are party to the framework contract. Where a contract or framework contract is necessary for the implementation of a joint action between a Union institution and one or more contracting authorities from Member States, the procurement procedure may be carried out jointly by the Union institution and the contracting authorities. Joint procurement may be conducted with EFTA States and Union candidate countries if that possibility has been specifically provided for in a bilateral or multilateral treaty. The procedural provisions applicable to Union institutions shall apply to the joint procurement. Where the share pertaining to or managed by the contracting authority of a Member State in the total estimated value of the contract is equal to or above 50 %, or in other duly justified cases, the Union institution may decide that the procedural rules applicable to the contracting authority of a Member State shall apply to the joint procurement, provided that those rules may be considered as equivalent to those of the Union institution. The Union institution and the contracting authority from a Member State, an EFTA State or a Union candidate country concerned by the joint procurement shall agree in particular upon the detailed practical arrangements for the evaluation of the requests for participation or of the tenders, the award of the contract, the law applicable to the contract and the competent court for hearing disputes."
member state,part of,efta,TITLE VII PROCUREMENT AND CONCESSIONS,Article 165  Interinstitutional procurement and joint procurement,"where a contract or framework contract is necessary for the implementation of a joint action between a union institution and one or more contracting authorities from member states, the procurement procedure may be carried out jointly by the union institution and the contracting authorities. joint procurement may be conducted with efta states and union candidate countries if that possibility has been specifically provided for in a bilateral or multilateral treaty. the procedural provisions applicable to union institutions shall apply to joint procurement. where the share pertaining to or managed by the contracting authority of a member state in the total estimated value of the contract is equal to or above 50 %, or in other duly justified cases, the union institution may decide that the procedural rules applicable to the contracting authority of a member state shall apply to joint procurement, provided that the procedural rules applicable to the contracting authority of a member state may be considered as equivalent to those of the union institution. the union institution and the contracting authority from a member state, an efta state or a union candidate country concerned by joint procurement shall agree in particular upon the detailed practical arrangements for the evaluation of the requests for participation or of the tenders, the award of the contract, the law applicable to the contract and the competent court for hearing disputes.","the union institution and the contracting authority from a member state, an efta state or a union candidate country concerned by joint procurement shall agree in particular upon the detailed practical arrangements for the evaluation of the requests for participation or of the tenders, the award of the contract, the law applicable to the contract and the competent court for hearing disputes","Where a contract or a framework contract is of interest to two or more Union institutions, executive agencies or Union bodies referred to in Articles 70 and 71, and whenever there is a possibility for realising efficiency gains, the contracting authorities concerned may carry out the procedure and the management of the subsequent contract or framework contract on an interinstitutional basis under the lead of one of the contracting authorities. The bodies and persons entrusted with the implementation of specific actions in the CFSP pursuant to Title V of the TEU as well as the Office of the Secretary of the Board of Governors of the European Schools may also participate in interinstitutional procedures. The terms of a framework contract shall only apply between those contracting authorities that are identified for that purpose in the procurement documents and those economic operators that are party to the framework contract. Where a contract or framework contract is necessary for the implementation of a joint action between a Union institution and one or more contracting authorities from Member States, the procurement procedure may be carried out jointly by the Union institution and the contracting authorities. Joint procurement may be conducted with EFTA States and Union candidate countries if that possibility has been specifically provided for in a bilateral or multilateral treaty. The procedural provisions applicable to Union institutions shall apply to the joint procurement. Where the share pertaining to or managed by the contracting authority of a Member State in the total estimated value of the contract is equal to or above 50 %, or in other duly justified cases, the Union institution may decide that the procedural rules applicable to the contracting authority of a Member State shall apply to the joint procurement, provided that those rules may be considered as equivalent to those of the Union institution. The Union institution and the contracting authority from a Member State, an EFTA State or a Union candidate country concerned by the joint procurement shall agree in particular upon the detailed practical arrangements for the evaluation of the requests for participation or of the tenders, the award of the contract, the law applicable to the contract and the competent court for hearing disputes."
market consul­tation,facet of,procurement,TITLE VII PROCUREMENT AND CONCESSIONS,Article 166  Preparation of a procurement procedure,"before launching a procurement procedure, the contracting authority may conduct a preliminary market consul­tation with a view to preparing the procedure.","before launching a procurement procedure, the contracting authority may conduct a preliminary market consul­tation with a view to preparing the procedure","Before launching a procurement procedure, the contracting authority may conduct a preliminary market consul­tation with a view to preparing the procedure. In the procurement documents, the contracting authority shall identify the subject matter of the procurement by providing a description of its needs and the characteristics required of the works, supplies or services to be bought, and shall specify the applicable exclusion, selection and award criteria. The contracting authority shall also indicate which elements define the minimum requirements to be met by all tenders. Minimum requirements shall include compliance with applicable environmental, social and labour law obligations established by Union law, national law, collective agreements or the applicable international social and environmental conventions listed in Annex X to Directive 2014/24/EU."
market consul­tation,part of,procurement,TITLE VII PROCUREMENT AND CONCESSIONS,Article 166  Preparation of a procurement procedure,"before launching a procurement procedure, the contracting authority may conduct a preliminary market consul­tation with a view to preparing the procedure.","before launching a procurement procedure, the contracting authority may conduct a preliminary market consul­tation with a view to preparing the procedure","Before launching a procurement procedure, the contracting authority may conduct a preliminary market consul­tation with a view to preparing the procedure. In the procurement documents, the contracting authority shall identify the subject matter of the procurement by providing a description of its needs and the characteristics required of the works, supplies or services to be bought, and shall specify the applicable exclusion, selection and award criteria. The contracting authority shall also indicate which elements define the minimum requirements to be met by all tenders. Minimum requirements shall include compliance with applicable environmental, social and labour law obligations established by Union law, national law, collective agreements or the applicable international social and environmental conventions listed in Annex X to Directive 2014/24/EU."
