Head,Relation,Tail,Title,Article,Paragraph_Coreferenced,Sentence_Coreferenced,Article_Content
electronic,subclass of,write,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 225  Award procedure,"applications for contributions shall be duly submitted within the time limit, in writing, including, where appro­priate, in a secure electronic format. l 193/140","applications for contributions shall be duly submitted within the time limit, in writing, including, where appro­priate, in a secure electronic format","Applications for contributions shall be duly submitted within the time limit, in writing, including, where appro­priate, in a secure electronic format. L 193/140  Contributions shall not be awarded to applicants who, at the time of the award procedure, are in one or more of the situations referred to in Articles 136(1) and 141(1) and those who are registered as excluded in the database referred to in Article 142. Applicants shall be required to certify that they are not in one of the situations referred to in paragraph 2. The authorising officer responsible may be assisted by a committee to evaluate the applications for contributions. The authorising officer responsible shall specify the rules regarding the composition, appointment and functioning of such committee, and the rules to prevent any conflict of interests. Applications that comply with the eligibility and exclusion criteria shall be selected on the basis of the award criteria set out in Article 19 of Regulation (EU, Euratom) No 1141/2014. The decision of the authorising officer responsible on the applications shall state at least: (a) the subject and the overall amount of the contributions; (b) the name of the selected applicants and the amounts accepted for each of them; (c) the names of any applicants rejected and the reasons for that rejection. The authorising officer responsible shall inform applicants in writing of the decision on their applications. If the application for funding is rejected or the amounts requested are not awarded in part or in full, the authorising officer responsible shall give the reasons for either the rejection of the application or the non-award of the amounts requested, with reference in particular to the eligibility and award criteria referred to in paragraph 5 of this Article and Article 224(4). If the application is rejected, the authorising officer responsible shall inform the applicant of the available means of administrative and/or judicial redress as provided for in Article 133(2). Contributions shall be covered by a written agreement."
united states navy,conflict,world war ii,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 225  Award procedure,applicants shall be required to certify that applicants are not in one of the situations referred to in paragraph 2.,applicants shall be required to certify that applicants are not in one of the situations referred to in paragraph 2,"Applications for contributions shall be duly submitted within the time limit, in writing, including, where appro­priate, in a secure electronic format. L 193/140  Contributions shall not be awarded to applicants who, at the time of the award procedure, are in one or more of the situations referred to in Articles 136(1) and 141(1) and those who are registered as excluded in the database referred to in Article 142. Applicants shall be required to certify that they are not in one of the situations referred to in paragraph 2. The authorising officer responsible may be assisted by a committee to evaluate the applications for contributions. The authorising officer responsible shall specify the rules regarding the composition, appointment and functioning of such committee, and the rules to prevent any conflict of interests. Applications that comply with the eligibility and exclusion criteria shall be selected on the basis of the award criteria set out in Article 19 of Regulation (EU, Euratom) No 1141/2014. The decision of the authorising officer responsible on the applications shall state at least: (a) the subject and the overall amount of the contributions; (b) the name of the selected applicants and the amounts accepted for each of them; (c) the names of any applicants rejected and the reasons for that rejection. The authorising officer responsible shall inform applicants in writing of the decision on their applications. If the application for funding is rejected or the amounts requested are not awarded in part or in full, the authorising officer responsible shall give the reasons for either the rejection of the application or the non-award of the amounts requested, with reference in particular to the eligibility and award criteria referred to in paragraph 5 of this Article and Article 224(4). If the application is rejected, the authorising officer responsible shall inform the applicant of the available means of administrative and/or judicial redress as provided for in Article 133(2). Contributions shall be covered by a written agreement."
united states department defense,office held by head of the organization,secretary defense,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 225  Award procedure,applicants shall be required to certify that applicants are not in one of the situations referred to in paragraph 2.,applicants shall be required to certify that applicants are not in one of the situations referred to in paragraph 2,"Applications for contributions shall be duly submitted within the time limit, in writing, including, where appro­priate, in a secure electronic format. L 193/140  Contributions shall not be awarded to applicants who, at the time of the award procedure, are in one or more of the situations referred to in Articles 136(1) and 141(1) and those who are registered as excluded in the database referred to in Article 142. Applicants shall be required to certify that they are not in one of the situations referred to in paragraph 2. The authorising officer responsible may be assisted by a committee to evaluate the applications for contributions. The authorising officer responsible shall specify the rules regarding the composition, appointment and functioning of such committee, and the rules to prevent any conflict of interests. Applications that comply with the eligibility and exclusion criteria shall be selected on the basis of the award criteria set out in Article 19 of Regulation (EU, Euratom) No 1141/2014. The decision of the authorising officer responsible on the applications shall state at least: (a) the subject and the overall amount of the contributions; (b) the name of the selected applicants and the amounts accepted for each of them; (c) the names of any applicants rejected and the reasons for that rejection. The authorising officer responsible shall inform applicants in writing of the decision on their applications. If the application for funding is rejected or the amounts requested are not awarded in part or in full, the authorising officer responsible shall give the reasons for either the rejection of the application or the non-award of the amounts requested, with reference in particular to the eligibility and award criteria referred to in paragraph 5 of this Article and Article 224(4). If the application is rejected, the authorising officer responsible shall inform the applicant of the available means of administrative and/or judicial redress as provided for in Article 133(2). Contributions shall be covered by a written agreement."
committee,has part,authorise officer,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 225  Award procedure,"the authorising officer responsible may be assisted by a committee to evaluate the applications for contributions. the authorising officer responsible shall specify the rules regarding the composition, appointment and functioning of such committee, and the rules to prevent any conflict of interests.",the authorising officer responsible may be assisted by a committee to evaluate the applications for contributions,"Applications for contributions shall be duly submitted within the time limit, in writing, including, where appro­priate, in a secure electronic format. L 193/140  Contributions shall not be awarded to applicants who, at the time of the award procedure, are in one or more of the situations referred to in Articles 136(1) and 141(1) and those who are registered as excluded in the database referred to in Article 142. Applicants shall be required to certify that they are not in one of the situations referred to in paragraph 2. The authorising officer responsible may be assisted by a committee to evaluate the applications for contributions. The authorising officer responsible shall specify the rules regarding the composition, appointment and functioning of such committee, and the rules to prevent any conflict of interests. Applications that comply with the eligibility and exclusion criteria shall be selected on the basis of the award criteria set out in Article 19 of Regulation (EU, Euratom) No 1141/2014. The decision of the authorising officer responsible on the applications shall state at least: (a) the subject and the overall amount of the contributions; (b) the name of the selected applicants and the amounts accepted for each of them; (c) the names of any applicants rejected and the reasons for that rejection. The authorising officer responsible shall inform applicants in writing of the decision on their applications. If the application for funding is rejected or the amounts requested are not awarded in part or in full, the authorising officer responsible shall give the reasons for either the rejection of the application or the non-award of the amounts requested, with reference in particular to the eligibility and award criteria referred to in paragraph 5 of this Article and Article 224(4). If the application is rejected, the authorising officer responsible shall inform the applicant of the available means of administrative and/or judicial redress as provided for in Article 133(2). Contributions shall be covered by a written agreement."
committee,subclass of,authorise officer,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 225  Award procedure,"the authorising officer responsible may be assisted by a committee to evaluate the applications for contributions. the authorising officer responsible shall specify the rules regarding the composition, appointment and functioning of such committee, and the rules to prevent any conflict of interests.",the authorising officer responsible may be assisted by a committee to evaluate the applications for contributions,"Applications for contributions shall be duly submitted within the time limit, in writing, including, where appro­priate, in a secure electronic format. L 193/140  Contributions shall not be awarded to applicants who, at the time of the award procedure, are in one or more of the situations referred to in Articles 136(1) and 141(1) and those who are registered as excluded in the database referred to in Article 142. Applicants shall be required to certify that they are not in one of the situations referred to in paragraph 2. The authorising officer responsible may be assisted by a committee to evaluate the applications for contributions. The authorising officer responsible shall specify the rules regarding the composition, appointment and functioning of such committee, and the rules to prevent any conflict of interests. Applications that comply with the eligibility and exclusion criteria shall be selected on the basis of the award criteria set out in Article 19 of Regulation (EU, Euratom) No 1141/2014. The decision of the authorising officer responsible on the applications shall state at least: (a) the subject and the overall amount of the contributions; (b) the name of the selected applicants and the amounts accepted for each of them; (c) the names of any applicants rejected and the reasons for that rejection. The authorising officer responsible shall inform applicants in writing of the decision on their applications. If the application for funding is rejected or the amounts requested are not awarded in part or in full, the authorising officer responsible shall give the reasons for either the rejection of the application or the non-award of the amounts requested, with reference in particular to the eligibility and award criteria referred to in paragraph 5 of this Article and Article 224(4). If the application is rejected, the authorising officer responsible shall inform the applicant of the available means of administrative and/or judicial redress as provided for in Article 133(2). Contributions shall be covered by a written agreement."
eu euratom   11412014,instance of,regulation,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 225  Award procedure,"applications that comply with the eligibility and exclusion criteria shall be selected on the basis of the award criteria set out in article 19 of regulation (eu, euratom) no 1141/2014.","applications that comply with the eligibility and exclusion criteria shall be selected on the basis of the award criteria set out in article 19 of regulation (eu, euratom) no 1141/2014","Applications for contributions shall be duly submitted within the time limit, in writing, including, where appro­priate, in a secure electronic format. L 193/140  Contributions shall not be awarded to applicants who, at the time of the award procedure, are in one or more of the situations referred to in Articles 136(1) and 141(1) and those who are registered as excluded in the database referred to in Article 142. Applicants shall be required to certify that they are not in one of the situations referred to in paragraph 2. The authorising officer responsible may be assisted by a committee to evaluate the applications for contributions. The authorising officer responsible shall specify the rules regarding the composition, appointment and functioning of such committee, and the rules to prevent any conflict of interests. Applications that comply with the eligibility and exclusion criteria shall be selected on the basis of the award criteria set out in Article 19 of Regulation (EU, Euratom) No 1141/2014. The decision of the authorising officer responsible on the applications shall state at least: (a) the subject and the overall amount of the contributions; (b) the name of the selected applicants and the amounts accepted for each of them; (c) the names of any applicants rejected and the reasons for that rejection. The authorising officer responsible shall inform applicants in writing of the decision on their applications. If the application for funding is rejected or the amounts requested are not awarded in part or in full, the authorising officer responsible shall give the reasons for either the rejection of the application or the non-award of the amounts requested, with reference in particular to the eligibility and award criteria referred to in paragraph 5 of this Article and Article 224(4). If the application is rejected, the authorising officer responsible shall inform the applicant of the available means of administrative and/or judicial redress as provided for in Article 133(2). Contributions shall be covered by a written agreement."
authorise officer,field of this occupation,application,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 225  Award procedure,"the authorising officer responsible shall inform applicants in writing of the decision on applicants applications. if the application for funding is rejected or the amounts requested are not awarded in part or in full, the authorising officer responsible shall give the reasons for either the rejection of the application or the non-award of the amounts requested, with reference in particular to the eligibility and award criteria referred to in paragraph 5 of this article and article 224(4). if the application for funding is rejected, the authorising officer responsible shall inform the applicant of the available means of administrative and/or judicial redress as provided for in article 133(2).",the authorising officer responsible shall inform applicants in writing of the decision on applicants applications,"Applications for contributions shall be duly submitted within the time limit, in writing, including, where appro­priate, in a secure electronic format. L 193/140  Contributions shall not be awarded to applicants who, at the time of the award procedure, are in one or more of the situations referred to in Articles 136(1) and 141(1) and those who are registered as excluded in the database referred to in Article 142. Applicants shall be required to certify that they are not in one of the situations referred to in paragraph 2. The authorising officer responsible may be assisted by a committee to evaluate the applications for contributions. The authorising officer responsible shall specify the rules regarding the composition, appointment and functioning of such committee, and the rules to prevent any conflict of interests. Applications that comply with the eligibility and exclusion criteria shall be selected on the basis of the award criteria set out in Article 19 of Regulation (EU, Euratom) No 1141/2014. The decision of the authorising officer responsible on the applications shall state at least: (a) the subject and the overall amount of the contributions; (b) the name of the selected applicants and the amounts accepted for each of them; (c) the names of any applicants rejected and the reasons for that rejection. The authorising officer responsible shall inform applicants in writing of the decision on their applications. If the application for funding is rejected or the amounts requested are not awarded in part or in full, the authorising officer responsible shall give the reasons for either the rejection of the application or the non-award of the amounts requested, with reference in particular to the eligibility and award criteria referred to in paragraph 5 of this Article and Article 224(4). If the application is rejected, the authorising officer responsible shall inform the applicant of the available means of administrative and/or judicial redress as provided for in Article 133(2). Contributions shall be covered by a written agreement."
application funding,used by,authorise officer,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 225  Award procedure,"the authorising officer responsible shall inform applicants in writing of the decision on applicants applications. if the application for funding is rejected or the amounts requested are not awarded in part or in full, the authorising officer responsible shall give the reasons for either the rejection of the application or the non-award of the amounts requested, with reference in particular to the eligibility and award criteria referred to in paragraph 5 of this article and article 224(4). if the application for funding is rejected, the authorising officer responsible shall inform the applicant of the available means of administrative and/or judicial redress as provided for in article 133(2).","if the application for funding is rejected or the amounts requested are not awarded in part or in full, the authorising officer responsible shall give the reasons for either the rejection of the application or the non-award of the amounts requested, with reference in particular to the eligibility and award criteria referred to in paragraph 5 of this article and article 224(4)","Applications for contributions shall be duly submitted within the time limit, in writing, including, where appro­priate, in a secure electronic format. L 193/140  Contributions shall not be awarded to applicants who, at the time of the award procedure, are in one or more of the situations referred to in Articles 136(1) and 141(1) and those who are registered as excluded in the database referred to in Article 142. Applicants shall be required to certify that they are not in one of the situations referred to in paragraph 2. The authorising officer responsible may be assisted by a committee to evaluate the applications for contributions. The authorising officer responsible shall specify the rules regarding the composition, appointment and functioning of such committee, and the rules to prevent any conflict of interests. Applications that comply with the eligibility and exclusion criteria shall be selected on the basis of the award criteria set out in Article 19 of Regulation (EU, Euratom) No 1141/2014. The decision of the authorising officer responsible on the applications shall state at least: (a) the subject and the overall amount of the contributions; (b) the name of the selected applicants and the amounts accepted for each of them; (c) the names of any applicants rejected and the reasons for that rejection. The authorising officer responsible shall inform applicants in writing of the decision on their applications. If the application for funding is rejected or the amounts requested are not awarded in part or in full, the authorising officer responsible shall give the reasons for either the rejection of the application or the non-award of the amounts requested, with reference in particular to the eligibility and award criteria referred to in paragraph 5 of this Article and Article 224(4). If the application is rejected, the authorising officer responsible shall inform the applicant of the available means of administrative and/or judicial redress as provided for in Article 133(2). Contributions shall be covered by a written agreement."
grant,subclass of,funding,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 225  Award procedure,"the authorising officer responsible shall inform applicants in writing of the decision on applicants applications. if the application for funding is rejected or the amounts requested are not awarded in part or in full, the authorising officer responsible shall give the reasons for either the rejection of the application or the non-award of the amounts requested, with reference in particular to the eligibility and award criteria referred to in paragraph 5 of this article and article 224(4). if the application for funding is rejected, the authorising officer responsible shall inform the applicant of the available means of administrative and/or judicial redress as provided for in article 133(2).","if the application for funding is rejected or the amounts requested are not awarded in part or in full, the authorising officer responsible shall give the reasons for either the rejection of the application or the non-award of the amounts requested, with reference in particular to the eligibility and award criteria referred to in paragraph 5 of this article and article 224(4)","Applications for contributions shall be duly submitted within the time limit, in writing, including, where appro­priate, in a secure electronic format. L 193/140  Contributions shall not be awarded to applicants who, at the time of the award procedure, are in one or more of the situations referred to in Articles 136(1) and 141(1) and those who are registered as excluded in the database referred to in Article 142. Applicants shall be required to certify that they are not in one of the situations referred to in paragraph 2. The authorising officer responsible may be assisted by a committee to evaluate the applications for contributions. The authorising officer responsible shall specify the rules regarding the composition, appointment and functioning of such committee, and the rules to prevent any conflict of interests. Applications that comply with the eligibility and exclusion criteria shall be selected on the basis of the award criteria set out in Article 19 of Regulation (EU, Euratom) No 1141/2014. The decision of the authorising officer responsible on the applications shall state at least: (a) the subject and the overall amount of the contributions; (b) the name of the selected applicants and the amounts accepted for each of them; (c) the names of any applicants rejected and the reasons for that rejection. The authorising officer responsible shall inform applicants in writing of the decision on their applications. If the application for funding is rejected or the amounts requested are not awarded in part or in full, the authorising officer responsible shall give the reasons for either the rejection of the application or the non-award of the amounts requested, with reference in particular to the eligibility and award criteria referred to in paragraph 5 of this Article and Article 224(4). If the application is rejected, the authorising officer responsible shall inform the applicant of the available means of administrative and/or judicial redress as provided for in Article 133(2). Contributions shall be covered by a written agreement."
judicial,subclass of,administrative,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 225  Award procedure,"the authorising officer responsible shall inform applicants in writing of the decision on applicants applications. if the application for funding is rejected or the amounts requested are not awarded in part or in full, the authorising officer responsible shall give the reasons for either the rejection of the application or the non-award of the amounts requested, with reference in particular to the eligibility and award criteria referred to in paragraph 5 of this article and article 224(4). if the application for funding is rejected, the authorising officer responsible shall inform the applicant of the available means of administrative and/or judicial redress as provided for in article 133(2).","if the application for funding is rejected, the authorising officer responsible shall inform the applicant of the available means of administrative and/or judicial redress as provided for in article 133(2)","Applications for contributions shall be duly submitted within the time limit, in writing, including, where appro­priate, in a secure electronic format. L 193/140  Contributions shall not be awarded to applicants who, at the time of the award procedure, are in one or more of the situations referred to in Articles 136(1) and 141(1) and those who are registered as excluded in the database referred to in Article 142. Applicants shall be required to certify that they are not in one of the situations referred to in paragraph 2. The authorising officer responsible may be assisted by a committee to evaluate the applications for contributions. The authorising officer responsible shall specify the rules regarding the composition, appointment and functioning of such committee, and the rules to prevent any conflict of interests. Applications that comply with the eligibility and exclusion criteria shall be selected on the basis of the award criteria set out in Article 19 of Regulation (EU, Euratom) No 1141/2014. The decision of the authorising officer responsible on the applications shall state at least: (a) the subject and the overall amount of the contributions; (b) the name of the selected applicants and the amounts accepted for each of them; (c) the names of any applicants rejected and the reasons for that rejection. The authorising officer responsible shall inform applicants in writing of the decision on their applications. If the application for funding is rejected or the amounts requested are not awarded in part or in full, the authorising officer responsible shall give the reasons for either the rejection of the application or the non-award of the amounts requested, with reference in particular to the eligibility and award criteria referred to in paragraph 5 of this Article and Article 224(4). If the application is rejected, the authorising officer responsible shall inform the applicant of the available means of administrative and/or judicial redress as provided for in Article 133(2). Contributions shall be covered by a written agreement."
judicial,part of,administrative,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 225  Award procedure,"the authorising officer responsible shall inform applicants in writing of the decision on applicants applications. if the application for funding is rejected or the amounts requested are not awarded in part or in full, the authorising officer responsible shall give the reasons for either the rejection of the application or the non-award of the amounts requested, with reference in particular to the eligibility and award criteria referred to in paragraph 5 of this article and article 224(4). if the application for funding is rejected, the authorising officer responsible shall inform the applicant of the available means of administrative and/or judicial redress as provided for in article 133(2).","if the application for funding is rejected, the authorising officer responsible shall inform the applicant of the available means of administrative and/or judicial redress as provided for in article 133(2)","Applications for contributions shall be duly submitted within the time limit, in writing, including, where appro­priate, in a secure electronic format. L 193/140  Contributions shall not be awarded to applicants who, at the time of the award procedure, are in one or more of the situations referred to in Articles 136(1) and 141(1) and those who are registered as excluded in the database referred to in Article 142. Applicants shall be required to certify that they are not in one of the situations referred to in paragraph 2. The authorising officer responsible may be assisted by a committee to evaluate the applications for contributions. The authorising officer responsible shall specify the rules regarding the composition, appointment and functioning of such committee, and the rules to prevent any conflict of interests. Applications that comply with the eligibility and exclusion criteria shall be selected on the basis of the award criteria set out in Article 19 of Regulation (EU, Euratom) No 1141/2014. The decision of the authorising officer responsible on the applications shall state at least: (a) the subject and the overall amount of the contributions; (b) the name of the selected applicants and the amounts accepted for each of them; (c) the names of any applicants rejected and the reasons for that rejection. The authorising officer responsible shall inform applicants in writing of the decision on their applications. If the application for funding is rejected or the amounts requested are not awarded in part or in full, the authorising officer responsible shall give the reasons for either the rejection of the application or the non-award of the amounts requested, with reference in particular to the eligibility and award criteria referred to in paragraph 5 of this Article and Article 224(4). If the application is rejected, the authorising officer responsible shall inform the applicant of the available means of administrative and/or judicial redress as provided for in Article 133(2). Contributions shall be covered by a written agreement."
flatrate financing,subclass of,unit cost,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 226  Form of contributions,contributions may take any of the following forms: (a) reimbursement of a percentage of the reimbursable expenditure actually incurred; (b) reimbursement on the basis of unit costs; (c) lump sums; (d) flat-rate financing; (e) a combination of the forms referred to in points (a) to (d).,contributions may take any of the following forms: (a) reimbursement of a percentage of the reimbursable expenditure actually incurred; (b) reimbursement on the basis of unit costs; (c) lump sums; (d) flat-rate financing; (e) a combination of the forms referred to in points (a) to (d),"Contributions may take any of the following forms: (a) reimbursement of a percentage of the reimbursable expenditure actually incurred; (b) reimbursement on the basis of unit costs; (c) lump sums; (d) flat-rate financing; (e) a combination of the forms referred to in points (a) to (d). Only expenditure which meets the criteria established in the calls for contributions and which has not been incurred prior to the date of submission of the application may be reimbursed. The agreement referred to in Article 225(8) shall include provisions that allow verifying that the conditions for the award of lump sums, flat-rate financing or unit costs have been complied with. The contributions shall be paid out in full through one single pre-financing payment, unless, in duly justified cases, the authorising officer responsible decides otherwise."
flatrate financing,subclass of,lump sum,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 226  Form of contributions,contributions may take any of the following forms: (a) reimbursement of a percentage of the reimbursable expenditure actually incurred; (b) reimbursement on the basis of unit costs; (c) lump sums; (d) flat-rate financing; (e) a combination of the forms referred to in points (a) to (d).,contributions may take any of the following forms: (a) reimbursement of a percentage of the reimbursable expenditure actually incurred; (b) reimbursement on the basis of unit costs; (c) lump sums; (d) flat-rate financing; (e) a combination of the forms referred to in points (a) to (d),"Contributions may take any of the following forms: (a) reimbursement of a percentage of the reimbursable expenditure actually incurred; (b) reimbursement on the basis of unit costs; (c) lump sums; (d) flat-rate financing; (e) a combination of the forms referred to in points (a) to (d). Only expenditure which meets the criteria established in the calls for contributions and which has not been incurred prior to the date of submission of the application may be reimbursed. The agreement referred to in Article 225(8) shall include provisions that allow verifying that the conditions for the award of lump sums, flat-rate financing or unit costs have been complied with. The contributions shall be paid out in full through one single pre-financing payment, unless, in duly justified cases, the authorising officer responsible decides otherwise."
flatrate,subclass of,financing,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 226  Form of contributions,"the agreement referred to in article 225(8) shall include provisions that allow verifying that the conditions for the award of lump sums, flat-rate financing or unit costs have been complied with.","the agreement referred to in article 225(8) shall include provisions that allow verifying that the conditions for the award of lump sums, flat-rate financing or unit costs have been complied with","Contributions may take any of the following forms: (a) reimbursement of a percentage of the reimbursable expenditure actually incurred; (b) reimbursement on the basis of unit costs; (c) lump sums; (d) flat-rate financing; (e) a combination of the forms referred to in points (a) to (d). Only expenditure which meets the criteria established in the calls for contributions and which has not been incurred prior to the date of submission of the application may be reimbursed. The agreement referred to in Article 225(8) shall include provisions that allow verifying that the conditions for the award of lump sums, flat-rate financing or unit costs have been complied with. The contributions shall be paid out in full through one single pre-financing payment, unless, in duly justified cases, the authorising officer responsible decides otherwise."
prefinance,subclass of,payment,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 226  Form of contributions,"the contributions shall be paid out in full through one single pre-financing payment, unless, in duly justified cases, the authorising officer responsible decides otherwise.","the contributions shall be paid out in full through one single pre-financing payment, unless, in duly justified cases, the authorising officer responsible decides otherwise","Contributions may take any of the following forms: (a) reimbursement of a percentage of the reimbursable expenditure actually incurred; (b) reimbursement on the basis of unit costs; (c) lump sums; (d) flat-rate financing; (e) a combination of the forms referred to in points (a) to (d). Only expenditure which meets the criteria established in the calls for contributions and which has not been incurred prior to the date of submission of the application may be reimbursed. The agreement referred to in Article 225(8) shall include provisions that allow verifying that the conditions for the award of lump sums, flat-rate financing or unit costs have been complied with. The contributions shall be paid out in full through one single pre-financing payment, unless, in duly justified cases, the authorising officer responsible decides otherwise."
prefinance payment,subclass of,payment,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 226  Form of contributions,"the contributions shall be paid out in full through one single pre-financing payment, unless, in duly justified cases, the authorising officer responsible decides otherwise.","the contributions shall be paid out in full through one single pre-financing payment, unless, in duly justified cases, the authorising officer responsible decides otherwise","Contributions may take any of the following forms: (a) reimbursement of a percentage of the reimbursable expenditure actually incurred; (b) reimbursement on the basis of unit costs; (c) lump sums; (d) flat-rate financing; (e) a combination of the forms referred to in points (a) to (d). Only expenditure which meets the criteria established in the calls for contributions and which has not been incurred prior to the date of submission of the application may be reimbursed. The agreement referred to in Article 225(8) shall include provisions that allow verifying that the conditions for the award of lump sums, flat-rate financing or unit costs have been complied with. The contributions shall be paid out in full through one single pre-financing payment, unless, in duly justified cases, the authorising officer responsible decides otherwise."
prefinance payment,used by,authorise officer,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 226  Form of contributions,"the contributions shall be paid out in full through one single pre-financing payment, unless, in duly justified cases, the authorising officer responsible decides otherwise.","the contributions shall be paid out in full through one single pre-financing payment, unless, in duly justified cases, the authorising officer responsible decides otherwise","Contributions may take any of the following forms: (a) reimbursement of a percentage of the reimbursable expenditure actually incurred; (b) reimbursement on the basis of unit costs; (c) lump sums; (d) flat-rate financing; (e) a combination of the forms referred to in points (a) to (d). Only expenditure which meets the criteria established in the calls for contributions and which has not been incurred prior to the date of submission of the application may be reimbursed. The agreement referred to in Article 225(8) shall include provisions that allow verifying that the conditions for the award of lump sums, flat-rate financing or unit costs have been complied with. The contributions shall be paid out in full through one single pre-financing payment, unless, in duly justified cases, the authorising officer responsible decides otherwise."
european parliament,has part,council,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 227  Guarantees,"the authorising officer responsible may, if the authorising officer responsible or the authorising officer responsible deems it appropriate and proportionate, on a case-by-case basis and subject to a risk analysis, require a european political party to lodge a guarantee in advance in order to limit the financial risks connected with the pre-financing payment only when, in the light of the risk analysis, a european political party is at imminent risk of being in one of the exclusion situations referred to in points (a) and (d) of article 136(1) of this regulation or when a decision of the authority for european political parties and european political foundations established under article 6 of regulation (eu, euratom) no 1141/2014 (‘the authority’) has been communicated to the european parliament and to the council in accordance with article 10(4) of that regulation. article 153 shall apply mutatis mutandis to guarantees which may be required in the cases foreseen in the first paragraph of this article to pre-financing payments made to european political parties.","the authorising officer responsible may, if the authorising officer responsible or the authorising officer responsible deems it appropriate and proportionate, on a case-by-case basis and subject to a risk analysis, require a european political party to lodge a guarantee in advance in order to limit the financial risks connected with the pre-financing payment only when, in the light of the risk analysis, a european political party is at imminent risk of being in one of the exclusion situations referred to in points (a) and (d) of article 136(1) of this regulation or when a decision of the authority for european political parties and european political foundations established under article 6 of regulation (eu, euratom) no 1141/2014 (‘the authority’) has been communicated to the european parliament and to the council in accordance with article 10(4) of that regulation","The authorising officer responsible may, if he or she deems it appropriate and proportionate, on a case-by-case basis and subject to a risk analysis, require a European political party to lodge a guarantee in advance in order to limit the financial risks connected with the pre-financing payment only when, in the light of the risk analysis, the European political party is at imminent risk of being in one of the exclusion situations referred to in points (a) and (d) of Article 136(1) of this Regulation or when a decision of the Authority for European political parties and European political foundations established under Article 6 of Regulation (EU, Euratom) No 1141/2014 (‘the Authority’) has been communicated to the European Parliament and to the Council in accordance with Article 10(4) of that Regulation. Article 153 shall apply mutatis mutandis to guarantees which may be required in the cases foreseen in the first paragraph of this Article to pre-financing payments made to European political parties."
political party,facet of,european,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 227  Guarantees,"the authorising officer responsible may, if the authorising officer responsible or the authorising officer responsible deems it appropriate and proportionate, on a case-by-case basis and subject to a risk analysis, require a european political party to lodge a guarantee in advance in order to limit the financial risks connected with the pre-financing payment only when, in the light of the risk analysis, a european political party is at imminent risk of being in one of the exclusion situations referred to in points (a) and (d) of article 136(1) of this regulation or when a decision of the authority for european political parties and european political foundations established under article 6 of regulation (eu, euratom) no 1141/2014 (‘the authority’) has been communicated to the european parliament and to the council in accordance with article 10(4) of that regulation. article 153 shall apply mutatis mutandis to guarantees which may be required in the cases foreseen in the first paragraph of this article to pre-financing payments made to european political parties.",article 153 shall apply mutatis mutandis to guarantees which may be required in the cases foreseen in the first paragraph of this article to pre-financing payments made to european political parties,"The authorising officer responsible may, if he or she deems it appropriate and proportionate, on a case-by-case basis and subject to a risk analysis, require a European political party to lodge a guarantee in advance in order to limit the financial risks connected with the pre-financing payment only when, in the light of the risk analysis, the European political party is at imminent risk of being in one of the exclusion situations referred to in points (a) and (d) of Article 136(1) of this Regulation or when a decision of the Authority for European political parties and European political foundations established under Article 6 of Regulation (EU, Euratom) No 1141/2014 (‘the Authority’) has been communicated to the European Parliament and to the Council in accordance with Article 10(4) of that Regulation. Article 153 shall apply mutatis mutandis to guarantees which may be required in the cases foreseen in the first paragraph of this Article to pre-financing payments made to European political parties."
